0.70164967,0.2866218,-0.6660021,1.8109843,1.2107537,-0.12717485,0.39554682,1.2153118,1.4904666,-0.5069543,0.01450011,1.814231,-0.93690014,0.54508936,-0.16657397,1.1817284,0.9885628,-1.7389262,-1.6528293,-0.81294096,2.2162368,-0.00017918859,0.3062425,1.0308164,-0.3438602,-0.0038804708,0.5328981,0.9471947,0.15735546,-0.09294354,0.60722566,-0.82885635,-0.24748473,0.9480044,0.37213147,0.9864296,-0.4332881,1.0585506,-0.44541714,-0.37592557,-0.30652225,0.1242572,-1.0877424,-0.90579176,-0.3532506,-0.47017863,0.14770176,-0.059984237,-0.5969917,1.476099,-2.043791,-1.2234086,-0.11539592,0.03897901,-0.4868546,-0.2606398,0.42738983,0.4155287,-1.7288127,-0.05653517,0.5822835,1.0688449,1.3708338,0.65403485
0.088006414,0.10057744,1.222886,-1.309093,0.40627643,-1.2146974,-0.20094481,-0.17953229,0.3693696,-0.84932965,0.012914307,-0.41356015,0.08004169,0.12717651,-1.3178282,0.03196149,-1.8093415,-0.05022868,-0.25998613,0.7687423,0.8421047,0.98304,-1.3632066,1.288271,0.1963747,0.3262505,0.8760533,0.26244277,0.25919423,0.90106994,1.5321159,1.0095687,-0.21758232,0.24467571,-0.88161856,0.64601344,0.03620113,1.2528958,0.852192,-0.7973991,1.3713592,-0.31651494,-1.3900588,-0.21752757,0.77874243,-0.28098056,-0.42130533,-1.0164632,1.1603589,0.25968185,-0.70555145,0.7561111,-0.011217904,0.511343,1.2490618,0.62328017,-0.1615575,1.0928127,-0.018017596,-0.2046712,0.77007794,-0.3500524,-0.2682958,1.1223338
-1.131757,-0.5400517,1.3235046,-1.309891,0.39188105,-0.17007607,-0.9438882,0.48182675,-0.041735012,-2.464671,-1.0267373,-0.49466294,-0.09981085,-0.32233456,0.030312588,-0.5528591,0.056187533,-3.278415,0.7612556,-0.30058885,0.2731866,-1.1830999,0.085410096,0.0069785696,0.38142753,0.14130647,0.81054103,-1.0830276,1.1658388,-0.38826194,0.90225804,0.5170761,-0.4585245,1.5092016,1.8350109,-0.87171507,0.8816563,-1.535756,1.118089,1.2644544,-0.20376097,0.13995372,0.24993436,-2.2911775,0.6661534,-1.2071365,0.90059084,-1.1378624,-0.70670295,1.8212218,1.0200942,-2.548436,-0.56512076,-1.1285374,-0.034781914,-0.092087746,-1.6429582,-0.14698134,0.06854901,-0.7983155,-2.217325,-0.62054825,-1.658407,-0.08084282
-1.2813594,-0.19920655,-0.67483914,-0.34401178,1.2834783,1.2318343,-0.32848036,1.2948731,-0.2273394,-0.053716354,1.8014296,-0.8417288,0.75558794,-0.56891674,1.1225382,-0.84539986,1.1708131,0.12323582,1.0943519,0.70170105,0.098638594,1.7268126,-0.8340633,0.6569182,0.31404135,1.1099364,-0.89503145,-0.11208756,-0.7987134,-1.4599051,2.0510924,0.8753077,-0.6242051,0.4551224,-0.15993391,-0.6643805,-0.48676738,-0.012719818,-1.6660805,0.12487832,-1.079648,0.09846484,-0.59080774,0.83415544,0.92068285,-0.78716725,-0.90142334,0.17896068,-1.2532853,-0.0039004532,-2.076103,-2.0751853,0.024035279,0.74969965,0.18489444,-0.3897231,-0.07137576,-0.43413708,-0.7722986,0.4038287,0.6117555,1.0096639,0.36952734,0.054279417
0.30772436,0.33549374,0.1327926,0.49348614,0.13310951,-0.92685694,1.9546678,0.36059502,0.6277369,1.2593926,-0.3824342,0.15324809,-0.88002586,-1.0474068,-0.374419,0.3353575,-0.61453754,0.47196627,-0.8547916,0.9608426,2.1164625,0.68907946,-0.6415628,0.31919113,-0.10423189,-0.97348934,1.5129138,-1.303653,1.1512871,0.44647446,1.4945557,0.43834695,0.885526,0.6327936,0.2681933,0.6525119,-1.0044162,-0.48137423,0.13170066,0.5366241,-1.0590341,0.4242876,1.2590034,-0.45088828,0.71610445,-1.3641475,0.2829816,-1.3018751,-0.5721452,-2.1269946,0.82406616,1.7305876,-1.2421185,-2.007739,-1.3700497,0.44482064,0.2298777,0.59936047,-0.15491323,-1.425401,0.098654315,0.381724,0.22581811,0.27742505
-0.42709023,1.0808587,-0.2057291,0.10749787,-0.429888,0.7804081,-0.03711453,0.48598218,-0.7674703,-0.6548225,1.3925835,1.1069144,-2.0014987,0.20983851,-1.267557,-0.5886855,-0.63732153,-0.8755053,-0.43472165,-2.0111556,0.70009595,0.5430225,0.7454079,-0.6879195,0.9751612,-0.6304101,-2.3398004,0.28784028,0.25439635,-1.7183747,-2.5837438,-0.7971316,-2.2163382,-0.5181625,-0.89589894,-0.68646586,-0.744749,0.1226716,0.3942942,-0.55227286,-0.7415494,0.0730029,0.12588869,-0.14284326,-1.0063492,-0.3806753,-0.32427043,-0.39830828,-0.7619049,-0.8047627,-0.08084727,-1.4372301,0.86472255,-0.489805,1.8059477,-0.009257817,-2.7268364,0.6957344,-0.869748,-2.2485838,1.2237241,0.2878004,-0.8997257,0.18443704
1.4871707,1.1036471,-1.0320026,1.2652961,1.3792366,-1.9149871,-0.9597432,0.4610322,-1.3609442,0.59185755,-0.5259289,-0.45015,0.8145318,1.9982599,1.1157242,-0.6448499,0.8581338,0.25502884,1.3288605,0.35161665,2.0358834,1.3329763,0.7881898,-0.22175664,-0.78713584,-0.7363514,0.8571233,1.0063484,0.2471915,-0.14925474,0.8586724,-0.029607339,-3.1773582,1.6826872,-0.643141,-0.40722036,-0.72888047,-0.47054547,0.3982553,0.36310777,-0.5215642,2.7738564,-1.7933553,-0.47515178,-0.8910582,-1.5923892,0.6726158,0.06591634,0.33396935,1.5589948,0.109312095,-0.42652184,-0.29621512,1.3487902,-1.1601053,0.70018274,1.2654,0.4975749,0.84406006,-1.7139617,0.55991733,-2.1606312,0.4245855,-0.82893676
-0.85028684,-0.65205896,-1.9886408,-0.7428969,0.17776129,-0.25261256,-0.53372675,-1.2424537,0.4044505,0.09631131,-0.7283743,-1.6924528,-0.42513463,1.1121823,-0.7974328,1.4361602,-2.8557105,1.0788902,-0.076017916,-0.13819188,0.014801327,-0.06444642,-0.6398514,-0.5317434,-0.7287365,0.1240048,-0.053981055,1.8386874,-0.8884551,-1.2840668,1.7828617,0.7071074,1.3325012,0.10211395,0.24092086,-0.25351053,-1.5852596,0.6818259,0.24614382,1.276274,-1.5616747,-0.81661594,1.1674147,-2.2006674,0.085482,-0.04296386,-0.35573244,-1.0278883,-0.6525909,-0.80751425,1.553923,0.36623943,0.4143638,0.63536936,-0.22505286,-0.0454176,1.1972095,-1.3859589,0.8583914,-0.817119,-0.16353671,-0.7649433,-0.00353694,-1.7043517
1.2558521,0.105179295,-2.0372796,-1.8445354,0.38870612,-0.39622903,-0.18679298,0.2601054,1.5190346,-0.70344263,-1.7501504,-0.42725906,-0.29901445,-1.9729908,-1.6152894,0.50084555,-0.023114514,-0.9996839,-0.46890593,-0.48146844,1.6190261,0.32631356,-1.9915446,-2.508553,-0.6013879,0.21580765,-0.4235549,0.0018034212,-1.3048445,-0.92556775,-0.055637226,1.9880663,-1.2062844,0.34985903,-1.192367,2.4005113,-0.12315421,0.51297504,0.78304774,-0.2711224,1.2002568,0.5395819,0.2614269,-0.36404702,0.961895,-0.5748081,-1.5811682,-0.3787773,-0.5585334,1.1026455,1.031619,1.8069279,0.16420211,-0.025247203,-0.20394114,-0.33969423,0.86824125,0.098238185,0.49241883,1.5480704,-1.7230124,-2.0119247,-0.7162597,1.3204265
2.3964453,-1.0678713,0.25672922,-0.16347952,1.927219,1.1527429,-2.9151883,1.4929935,-1.1857842,0.84348726,-0.8424881,-1.4002758,0.070352465,-1.0175033,0.9345972,1.0172361,0.56252515,0.919832,-0.08901211,1.5789278,0.04086891,0.09577423,1.3431195,0.16793424,0.27661288,-0.15210478,0.4956329,-0.5465298,-0.025437657,-1.0397108,-0.11455507,-1.417841,-1.1215498,0.04839328,-0.97764033,-1.191765,-0.84700507,0.89474005,-0.3090562,-0.043795362,0.12485094,-0.5283576,-0.26586387,-1.5298817,0.95877165,-1.4968764,1.8800771,-0.87612194,1.0779098,1.4481902,0.56622124,2.004704,-0.06352799,-0.5870473,-1.0479747,0.5883842,1.1563069,0.8399149,0.7716805,0.4981836,1.0980201,1.5949,-0.04623349,-0.12388836
-1.1651802,-0.70073396,1.409454,-0.18378104,-1.3432628,-1.5624146,0.19860154,1.9485246,0.115938395,-0.5255306,-1.6529847,-2.3153136,-0.14179933,-0.9529902,-0.12402737,-0.20237416,1.187993,0.8757987,0.63425773,1.1072817,0.352592,1.6796478,-0.20850998,1.1969132,0.48021114,-1.2225088,-0.23940802,1.2866206,-1.9830542,-0.6707797,0.7659253,1.040243,-0.966586,-0.5644566,-1.3008137,-0.1433368,0.5261065,0.095545016,-0.043325882,-0.20352295,0.41703048,-0.7232168,-1.8484242,-0.18462142,0.30584225,1.5424427,0.11989936,-1.7571088,1.0280436,-0.3727756,0.8212218,-0.6900849,0.19725846,-0.13234048,1.5760115,0.41654792,0.09693072,-1.1085347,1.0427058,0.47770867,-0.584414,-1.4795203,0.41782698,-0.8812805
-1.1982546,-0.72683245,-0.69670135,-1.75123,-1.600893,-0.8046119,-1.23061,-0.89576316,-0.10099568,1.4515972,2.1347768,0.8858604,-0.040396836,0.45662513,-0.81047666,-0.27406073,-0.031629633,0.5147407,0.13444555,0.5033883,-0.21397403,0.252304,-2.2913733,-0.13747665,-1.0198865,0.38259742,0.061387856,-0.12729917,0.8066907,-0.88977486,-0.1490205,-0.051611967,-0.8124397,-0.9791807,0.4363644,0.1447199,-0.7466895,0.8065851,-0.03227003,0.63708407,-1.5820098,2.2379699,0.060222436,-0.66642433,-0.076411135,0.27205044,-0.80680156,-0.4239831,-0.14958997,-2.3421862,-0.53040284,0.04218778,-0.95450467,-0.18085192,-0.80746186,-0.052371792,-0.06354211,-0.4200633,0.3439435,-0.058063813,0.7479534,-0.092019215,0.7996024,-0.38999173
